CSIStransactionID	descriptionofcontractrequirement	recipient_uei	recipient_parent_uei	parentdunsnumber	vendorname	standardizedvendorname	principalnaicscode
79475225	"SMALL BUSINESS INNOVATION RESEARCH (SBIR), TOPIC AF 183-022, IN-SITU SYSTEM FOR QUANTITATION AND SPECIATION OF BIOFOULING AGENTS IN SUPPLY CONTAINERS"	NULL	NULL	80452210	OPTOWARES INCORPORATED	OPTOWARES	336412
79475223	"SMALL BUSINESS INNOVATION RESEARCH (SBIR), TOPIC AF 183-022, IN-SITU SYSTEM FOR QUANTITATION AND SPECIATION OF BIOFOULING AGENTS IN SUPPLY CONTAINERS"	NULL	NULL	80452210	OPTOWARES INCORPORATED	OPTOWARES	336412
79475224	"SMALL BUSINESS INNOVATIVE RESEARCH, TOPIC AF 183-022"	NULL	NULL	80452210	OPTOWARES INCORPORATED	OPTOWARES	336412
60276753	IGF::OT::IGF SPATIOTEMPORALLY RESOLVED INFRARED SPECTROSCOPY IN HIGH-PRESSURE TURBULENT COMBUSTORS	JHNFUAMCKBN4	NULL	80123658	TRUVENTIC LLC	TRUVENTIC	541712
61549392	IGF::OT::IGF CERTIFICATION MODELING FOR COMPOSITES WITH VOIDS AND WRINKLES FOR ENGINES AND STRUCTURES	P7MAJ8PJ5LS9	NULL	80155701	NUMERICAL TECHNOLOGY COMPANY LLC	NUMERICAL TECHNOLOGY COMPANY	541712
59966302	IGF::OT::IGF NOVEL APPROACHES FOR INTEGRATED CONTROLS WITH TMS AND POWER	NULL	NULL	80159394	SMART ASSET MONITORING & MANAGEMENT SYSTEMS LLC	SMART ASSET MONITORING & MANAGEMENT SYSTEMS	541712
59673558	IGF::OT::IGF NOVEL APPROACHES FOR INTEGRATED CONTROLS WITH TMS&POWER	NULL	NULL	80159394	SMART ASSET MONITORING & MANAGEMENT SYSTEMS LLC	SMART ASSET MONITORING & MANAGEMENT SYSTEMS	541712
94333498	TURBINE EXHAUST GAS TEMPERATURE SENSOR DEVELOPMENT: FBG-BASED SENSING USING SAPPHIRE OPTICAL FIBERS	G5LEM9BGPMX6	NULL	80284096	"OPTOXENSE, INC."	OPTOXENSE	541715
94333512	A LEARNING-CAPABLE OPTIMAL CONTROL ARCHITECTURE FOR ENERGY OPTIMIZATION IN HYBRID ELECTRIC UAVS	G5LEM9BGPMX6	NULL	80284096	"OPTOXENSE, INC."	OPTOXENSE	541715
87017379	SBIR II ADD WORK	NULL	NULL	80491037	NEXT FRONTIER LLC	NEXT FRONTIER	541715
79490450	RELIABLE AEROTHERMODYNAMIC PREDICTIONS FOR HYPERSONIC FLIGHT	NULL	NULL	80491037	NEXT FRONTIER LLC	NEXT FRONTIER	541715
87017382	COMPUTATIONAL TOOLS FOR RELIABLE PREDICTION- CORRECTION POP	NULL	NULL	80491037	NEXT FRONTIER LLC	NEXT FRONTIER	541715
87017380	COMPUTATIONAL TOOLS FOR RELIABLE PREDICTION - NCTE	NULL	NULL	80491037	NEXT FRONTIER LLC	NEXT FRONTIER	541715
87017381	COMPUTATIONAL TOOLS FOR RELIABLE PREDICTION - IF	NULL	NULL	80491037	NEXT FRONTIER LLC	NEXT FRONTIER	541715
16684143	"SBIR I,  OSD08-UM6, MODELING & SIMULATION FOR OPTIMIZATION OF HEAVY-FUEL MICRO ROTARY ENGINES"	NULL	NULL	80810901	"PATRICK POWER PRODUCTS, INC."	PATRICK POWER PRODUCTS	541712
87018287	"HIGH DEFINITION, MASK-FREE MESMO PLASMA DEPOSITION TOOL"	WNEEJHCJCRP8	NULL	81380198	CVD MESOSCRIBE TECHNOLOGIES CORPORATION	CVD MESOSCRIBE TECHNOLOGIES	541715
79491288	"HIGH DEFINITION, MASK-FREE MESOPLASMA DEPOSITION TOOL"	WNEEJHCJCRP8	NULL	81380198	CVD MESOSCRIBE TECHNOLOGIES CORPORATION	CVD MESOSCRIBE TECHNOLOGIES	541715
87018286	HEAT FLUX SENSORS	WNEEJHCJCRP8	NULL	81380198	CVD MESOSCRIBE TECHNOLOGIES CORPORATION	CVD MESOSCRIBE TECHNOLOGIES	541715
16910471		NULL	NULL	131633125	DYNAMICS TECHNOLOGY INC	DYNAMICS TECHNOLOGY	
17582861		NULL	NULL	131633125	DYNAMICS TECHNOLOGY INC	DYNAMICS TECHNOLOGY	
3952563		LG6KZKAGNLR6	NULL	73800062	"RESEARCH SUPPORT INSTRUMENTS,"	RESEARCH SUPPORT INSTRUMENTS	541710
4629535		NULL	NULL	178295812	ADVANCED RESEARCH & APPLICATIO	ADVANCED RESEARCH & APPLICATIO	
27011643		NULL	NULL	83265558	MESOSCRIBE TECHNOLOGIES	MESOSCRIBE TECHNOLOGIES	541710
35679171	NO COST TIME EXTENSION	NULL	NULL	83265558	"MESOSCRIBE TECHNOLOGIES, INC."	MESOSCRIBE TECHNOLOGIES	541712
35537834	NO COST TIME EXTENSION	NULL	NULL	83265558	"MESOSCRIBE TECHNOLOGIES, INC."	MESOSCRIBE TECHNOLOGIES	541712
809003	SBIR II EXTENSION	NULL	NULL	83265558	"MESOSCRIBE TECHNOLOGIES, INC."	MESOSCRIBE TECHNOLOGIES	541712
22911204	SBIR II	NULL	NULL	83265558	"MESOSCRIBE TECHNOLOGIES, INC."	MESOSCRIBE TECHNOLOGIES	541712
21908767	INCREMENTAL FUNDING	NULL	NULL	83265558	"MESOSCRIBE TECHNOLOGIES, INC."	MESOSCRIBE TECHNOLOGIES	541712
26425713	SBIR I	NULL	NULL	83265558	"MESOSCRIBE TECHNOLOGIES, INC."	MESOSCRIBE TECHNOLOGIES	541712
19878301	FULLY FUND	NULL	NULL	83265558	"MESOSCRIBE TECHNOLOGIES, INC."	MESOSCRIBE TECHNOLOGIES	541712
7897086	FINAL REPORT FOR PHASE II	WU4UNS7CYLN6	NULL	84066641	CANDENT TECHNOLOGIES INCORPORA	CANDENT TECHNOLOGIES	541710
29337443	DEOBLIGATION OF FUNDS	WU4UNS7CYLN6	NULL	84066641	CANDENT TECHNOLOGIES INCORPORA	CANDENT TECHNOLOGIES	541710
30358331	FINAL REPORT FOR PHASE II	WU4UNS7CYLN6	NULL	84066641	CANDENT TECHNOLOGIES INCORPORA	CANDENT TECHNOLOGIES	541710
20369541	"TOTAL FUNDING FOR THIS ACTION IS INCREASED BY $299,910 (ACRN AF $150,000 AND ACRN AG $149,910). ACRN AF ARE RDT&E FUNDS AND ACRN AG ARE SBIR FUNDS."	WU4UNS7CYLN6	NULL	84066641	CANDENT TECHNOLOGIES INCORPORA	CANDENT TECHNOLOGIES	541710
6584700		WU4UNS7CYLN6	NULL	84066641	CANDENT TECHNOLOGIES INCORPORA	CANDENT TECHNOLOGIES	541710
12630411		WU4UNS7CYLN6	NULL	84066641	CANDENT TECHNOLOGIES INCORPORA	CANDENT TECHNOLOGIES	336412
9085382		WU4UNS7CYLN6	NULL	84066641	CANDENT TECHNOLOGIES INCORPORA	CANDENT TECHNOLOGIES	336412
19935566		NULL	NULL	84756105	"LAMBDA RESEARCH, INC"	LAMBDA RESEARCH	541710
20386376		NULL	NULL	84756105	"LAMBDA RESEARCH, INC"	LAMBDA RESEARCH	541710
4856800		NULL	NULL	84756105	"LAMBDA RESEARCH, INC"	LAMBDA RESEARCH	541710
107015883	"SMALL BUSINESS INNOVATION RESEARCH (SBIR), PHASE II, TOPIC AF191-025, BOUNDING PROBABILITY OF DETECTION USING SONIC INFRARED INSPECTION"	RCGFR3497ZA3	RCGFR3497ZA3	85769989	"CORE PARTS, LLC"	CORE PARTS	541715
107015879	"SMALL BUSINESS INNOVATION RESEARCH (SBIR), PHASE II, TOPIC AF191-026, CRACK SIZING FROM VIBROTHERMOGRAPHY NONDESTRUCTIVE INSPECTION (NDI) IMAGE"	RCGFR3497ZA3	RCGFR3497ZA3	85769989	"CORE PARTS, LLC"	CORE PARTS	541715
21427644	SBIR II FUNDING:  ROBUST SPARK AND PLASMA IGNITION SYSTEMS F	KKGRFWYKJV53	NULL	86508335	KNITE INC.	KNITE	541712
17503010	SBIR 9.3; AF093-165; ROBUST SPARK AND PLASMA IGNITION SYSTEM	KKGRFWYKJV53	NULL	86508335	KNITE INC.	KNITE	541712
37356916	SBIR II: DELIVERY DATE EXTENSION	KKGRFWYKJV53	NULL	86508335	KNITE INC.	KNITE	541712
41369509	SBIR II ROBUST SPARK AND PLASMA IGNITION SYSTEMS FOR GAS TURBINE MAIN COMBUSTORS AND AUGMENTORS	KKGRFWYKJV53	NULL	86508335	KNITE INC.	KNITE	541712
35852133	SBIR II PERIOD OF PERFORMANCE EXTENSION	KKGRFWYKJV53	NULL	86508335	KNITE INC.	KNITE	541712
37362065	SBIR II DELIVERY DATE EXTENSION	KKGRFWYKJV53	NULL	86508335	KNITE INC.	KNITE	541712
45255451	SBIR II EXTENSION	ME2BVJ4KGAM1	NULL	86581902	"SYSTIMA TECHNOLOGIES, INC."	SYSTIMA TECHNOLOGIES	541712
45242828	FULLY FUND CONTRACT	ME2BVJ4KGAM1	NULL	86581902	"SYSTIMA TECHNOLOGIES, INC."	SYSTIMA TECHNOLOGIES	541712
45247491	SBIR II EXTENSION	ME2BVJ4KGAM1	NULL	86581902	"SYSTIMA TECHNOLOGIES, INC."	SYSTIMA TECHNOLOGIES	541712
11052078	SBIR II	ME2BVJ4KGAM1	NULL	86581902	"SYSTIMA TECHNOLOGIES, INC."	SYSTIMA TECHNOLOGIES	541712
15964197	CDRL CHANGE	ME2BVJ4KGAM1	NULL	86581902	"SYSTIMA TECHNOLOGIES, INC."	SYSTIMA TECHNOLOGIES	541712
571498	HOIST	NULL	NULL	87496303	"PIERCE ARROW, INC."	PIERCE ARROW	333923
14697244		NULL	NULL	87849175	FAUNCE ENGINEERING	FAUNCE ENGINEERING	541330
25653798		NULL	NULL	88129580	"ETA, LLC"	ETA	
27585060		NULL	NULL	88129580	"ETA, LLC"	ETA	
29375086		NULL	NULL	88176961	QUESTEK INNOVATIONS LLC	QUESTEK INNOVATIONS	541710
8110594		NULL	NULL	89009661	"EGEA BIOSCIENCES, INC."	EGEA BIOSCIENCES	
30590595	1 MONTH NO-COST TIME EXTENSION	NULL	NULL	89500540	CERAMATEC INCORPORATED	CERAMATEC	541712
28554687		NULL	NULL	89808760	Q-DOT INC	Q DOT	
24171646		KELCA1NLRN88	NULL	89822014	SENTIENT CORPORATION	SENTIENT	541710
17321094		KELCA1NLRN88	NULL	89822014	SENTIENT CORPORATION	SENTIENT	541710
4029036	HEALTH MGMT FOR GAS TURBINE ACCESSORY COMPONENTS	KELCA1NLRN88	NULL	89822014	SENTIENT CORPORATION	SENTIENT	541711
3220082	STTR: ELECTRICAL ENERGY STORAGE SYSTEM BY SMES	D9H8JP119DK3	NULL	91580501	TAI-YANG RESEARCH COMPANY	TAI YANG RESEARCH COMPANY	541711
8100401		NULL	NULL	884878521	"BERKELEY RESEARCH ASSOCIATES,"	BERKELEY RESEARCH ASSOCIATES	
65881094	IGF::OT::IGF EMBEDDED COGNATIVE BAYESIA PROGNOSTIC HEALTH MGMT	NULL	NULL	94142122	MANAGEMENT SCIENCES INC	MANAGEMENT SCIENCES	541712
69860817	IGF::OT::IGF EMBEDDED COGNITIVE BAYESIAN PROGNOSTIC HEALTH MGMT	NULL	NULL	94142122	MANAGEMENT SCIENCES INC	MANAGEMENT SCIENCES	541712
40534487	IGF::OT::IGF EMBEDDED COGNITIVE BAYESIAN PROG HEALTH MANAGEMENT	NULL	NULL	94142122	MANAGEMENT SCIENCES INC	MANAGEMENT SCIENCES	541712
39352952	IGF::OT::IGF EMBEDDED COGNITIVE BAYESIAN PROGNOSTIC HEALTH MANAGEMENT FOR RPA PROPULSION SYSTEMS	NULL	NULL	94142122	MANAGEMENT SCIENCES INC	MANAGEMENT SCIENCES	541712
41895939	IGF::OT::IGF FA865014C2432 EPIC SBIR II EXTENSION	NULL	NULL	94142122	MANAGEMENT SCIENCES INC	MANAGEMENT SCIENCES	541712
64361891	IGF::OT::IGF EMBEDDED COGNITIVE BAYESIAN PROGNOSTIC HEALTH MANAGEMENT	NULL	NULL	94142122	MANAGEMENT SCIENCES INC	MANAGEMENT SCIENCES	541712
23459213	SBIR I: EMBEDDED COGNITIVE BAYESIAN PROGNOSTIC HEALTH MGMT FOR RPA PROPULSION SYSTEMS	NULL	NULL	94142122	MANAGEMENT SCIENCES INC	MANAGEMENT SCIENCES	541712
31645353	OPTION EXTENSION	NULL	NULL	94142122	MANAGEMENT SCIENCES INC	MANAGEMENT SCIENCES	541712
22521494	RZ WEST - SBIR I; PORTABLE/EMBEDDED TEST SET	NULL	NULL	94142122	MANAGEMENT SCIENCES INC	MANAGEMENT SCIENCES	541712
23240304	RZ WEST - SBIR I; PORTABLE/EMBEDDED TEST SET	NULL	NULL	94142122	MANAGEMENT SCIENCES INC	MANAGEMENT SCIENCES	541712
30134525		NULL	NULL	94841665	ALPHATECH INC	ALPHATECH	
36079064	IGF::OT::IGF ADAPTIVE NOZZLE TECHNOLOGY FOR MITIGATION OF HI SPEED JET EX	NULL	NULL	96857313	CONTINUUM DYNAMICS INC	CONTINUUM DYNAMICS	541712
37763451	IGF::OT::IGF ADAPTIVE NOZZLE TECHNOLOGY FOR MITIGATION OF HI SPEED JET EX	NULL	NULL	96857313	CONTINUUM DYNAMICS INC	CONTINUUM DYNAMICS	541712
41743702	IGF::OT::IGF ADAPTIVE NOZZLE TECHNOLOGY FOR MITIGATION OF HIGH S	NULL	NULL	96857313	CONTINUUM DYNAMICS INC	CONTINUUM DYNAMICS	541712
34360295	IGF::OT::IGF ADAPTIVE NOZZLE TECH FOR MITIGATION OF HI SPEED JET EXHAUST	NULL	NULL	96857313	CONTINUUM DYNAMICS INC	CONTINUUM DYNAMICS	541712
36160868	IGF::OT::IGF ADAPTIVE NOZZLE TECHNOLOGY FOR MITIGATION OF HI SPEED JET EXHAUST - CHANGE IN CDRLS	NULL	NULL	96857313	CONTINUUM DYNAMICS INC	CONTINUUM DYNAMICS	541712
8031499	SBIR I REV TECH FOR THE REDUCTION OF AIRCRAFT JET NOISE	NULL	NULL	96857313	CONTINUUM DYNAMICS INC	CONTINUUM DYNAMICS	541711
28614140		NULL	NULL	97807445	"TECH EXPLORE, LLC"	TECH EXPLORE	541710
33686472	200209!000146!5700!GR14 !AFRL/PRKB ADVANCED PROPULSION !F3361501C2129 !A!N! !N!P00002 !20020419!20030625!097858836!947049250!947049250!N!INTELLIGENT AUTOMATION CORPORA!13029 DANIELSON STREET !POWAY !CA!92064!58520!073!06!POWAY !SAN DIEGO !CALIFORNIA!+000000369389!N!N!000000000000!AC16!RDTE/AIRCRAFT-MANAGEMENT SUPPORT !A1B!AIRCRAFT ENGINES AND SPARES !3000!NOT DISCERNABLE OR CLASSIFIED !541710!E! !3! ! !C! ! !99990909!B! ! !N!Z!A!N!U!2!003!K! !Z!N!Z! ! !N!B!N!N! ! !A! !B!A!000!C!B!N! ! ! ! ! ! !0001!	NULL	NULL	139691877	INTELLIGENT AUTOMATION CORPORATION	INTELLIGENT AUTOMATION	541710
24727805		NULL	NULL	139691877	INTELLIGENT AUTOMATION CORPORA	INTELLIGENT AUTOMATION	
25497085	200109!000151!5700!GR14 !AFRL/PRKB ADVANCED PROPULSION !F3361501C2129 !A!N!*!N!P00001 !20010614!20030625!097858836!947049250!947049250!N!INTELLIGENT AUTOMATION CORPORA!13029 DANIELSON STREET !POWAY !CA!92064!58520!073!06!POWAY !SAN DIEGO !CALIFORNIA!+000000200000!N!N!000000000000!AC16!RDTE/AIRCRAFT-MANAGEMENT SUPPORT !A1B!AIRCRAFT ENGINES AND SPARES !3000!NOT DISCERNABLE OR CLASSIFIED !541710!*!*!3! ! !C!*!*!*!B!*!*!N!Z!A !N!U!2!003!K! !Z!N!Z! ! !N!B!N!N! ! !A! !B!A!000!C!B!N! ! ! ! ! ! !0001!	NULL	NULL	139691877	INTELLIGENT AUTOMATION CORPORATION	INTELLIGENT AUTOMATION	541710
45095199	200307!000072!5700!GR14 !AFRL/PRKB ADVANCED PROPULSION !F3361501C2129 !A!N! !N!P00003 !20030206!20031231!097858836!097858836!097858836!N!INTELLIGENT AUTOMATION CORPORA!13029 DANIELSON STREET !POWAY !CA!92064!58520!073!06!POWAY !SAN DIEGO !CALIFORNIA!+000000100000!N!N!000000000000!AC16!RDTE/AIRCRAFT-MANAGEMENT SUPPORT !A1B!AIRCRAFT ENGINES AND SPARES !3000!NOT DISCERNABLE OR CLASSIFIED !541710!E! !3! ! !B! ! !99990909!B!A!N!A! !A!N!U!2!003!K! !Z!N!Z! ! !N!B!N!N! ! !Z! !B!A!000!C!B!N! ! ! ! ! ! !0001! !	NULL	NULL	139691877	INTELLIGENT AUTOMATION CORPORATION	INTELLIGENT AUTOMATION	541710
1998624		NULL	NULL	139691877	INTELLIGENT AUTOMATION CORPORA	INTELLIGENT AUTOMATION	541710
15311408	200111!000126!5700!GR14 !AFRL/PRKB ADVANCED PROPULSION !F3361501C2129 !A!N!*!N! !20010418!20030625!097858836!947049250!947049250!N!INTELLIGENT AUTOMATION CORPORA!13029 DANIELSON STREET !POWAY !CA!92064!58520!073!06!POWAY !SAN DIEGO !CALIFORNIA!+000000175000!N!N!000000000000!AC16!RDTE/AIRCRAFT-MANAGEMENT SUPPORT !A1B!AIRCRAFT ENGINES AND SPARES !3000!NOT DISCERNABLE OR CLASSIFIED !541710!*!*!3! ! ! !*!*!*!B!*!*!N!Z!A !N!U!2!003!K! !Z!N!Z! ! !N!B!N!N! ! !A! !B!A!000!C!B!N! ! ! ! ! ! !0001!	NULL	NULL	139691877	INTELLIGENT AUTOMATION CORPORATION	INTELLIGENT AUTOMATION	541710
31823110		NULL	NULL	139691877	INTELLIGENT AUTOMATION CORPORA	INTELLIGENT AUTOMATION	541710
27176265	200505!000746!5700!FA8650!DET 1 AFRL/PK !F3361501C2129 !A!N! !Y! !P00005!20041021!20041031!097858836!097858836!097858836!N!INTELLIGENT AUTOMATION CORPORA!13029 DANIELSON ST !POWAY !CA!92064!58520!073!06!POWAY !SAN DIEGO !CALIFORNIA!-000000002032!N!N!000000000000!AC16!RDTE/AIRCRAFT-MANAGEMENT SUPPORT !A1B!AIRCRAFT ENGINES AND SPARES !000 !* !541710!E! !3! ! !F! ! !20200930!B!A! !A! !A!N!U!2!003!K! !Z!N!Z! ! !N!B!N!N! ! !Z! !B!A!000!C!B!N! ! ! ! ! ! !0001! !	NULL	NULL	139691877	INTELLIGENT AUTOMATION CORPORATION	INTELLIGENT AUTOMATION	541710
5393938	"INCREMENTAL FUNDING, ADMINISTRATIVE CDRL CHANGE"	NULL	NULL	139691877	INTELLIGENT AUTOMATION CORPORA	INTELLIGENT AUTOMATION	541710
3397039	SBIR I - OSD08-EP1 EFFICIENT THERMAL ENERGY	NULL	NULL	139691877	INTELLIGENT AUTOMATION CORPORATION	INTELLIGENT AUTOMATION	541712
26910358	GENERIC PROPULSION	NULL	NULL	139691877	INTELLIGENT AUTOMATION CORPORA	INTELLIGENT AUTOMATION	541711
12827761	ADMIN CORRECTION	NULL	NULL	139691877	INTELLIGENT AUTOMATION CORPORA	INTELLIGENT AUTOMATION	541710
22572630	"ADD WORK, REVISED SOW, INCREASED CONTRACT VALUE, FUNDING"	NULL	NULL	139691877	INTELLIGENT AUTOMATION CORPORA	INTELLIGENT AUTOMATION	541710
19559240		NULL	NULL	98121494	"STI TECHNOLOGIES,INC."	STI TECHNOLOGIES	
8895322		NULL	NULL	99725108	"THOR TECHNOLOGIES, INC"	THOR TECHNOLOGIES	541710
4258533		NGBRMJ399F89	NULL	101061500	"MICROCELL TECHNOLOGIES, LLC"	MICROCELL TECHNOLOGIES	541710
21284230		NULL	NULL	101533339	DEFORMATION CONTROL TECHNOLOGY	DEFORMATION CONTROL TECHNOLOGY	541710
18350783		NULL	NULL	101533339	DEFORMATION CONTROL TECHNOLOGY	DEFORMATION CONTROL TECHNOLOGY	
18658259		NULL	NULL	101533339	DEFORMATION CONTROL TECHNOLOGY	DEFORMATION CONTROL TECHNOLOGY	541710
7875184		NULL	NULL	101533339	DEFORMATION CONTROL TECHNOLOGY	DEFORMATION CONTROL TECHNOLOGY	541710
7904351	NO COST EXTENTION.	NULL	NULL	101533339	DEFORMATION CONTROL TECHNOLOGY	DEFORMATION CONTROL TECHNOLOGY	541710
94317512	SMALL BUSINESS INNOVATION RESEARCH(SBIR)PHASE 1 FOR HARDWARE MODELER FOR LASAR DIGITAL DEVICE SIMULATION	DB5UYQJGL3U5	NULL	102710274	WESTEST ENGINEERING CORPORATION	WESTEST ENGINEERING	541715
61203247	"IGF::OT::IGF PHASE II SBIR TOPIC AF103-239, MULTIPURPOSE NON-DESTRUCTIVE INSPECTION TEST KIT - PERIOD OF PERFORMANCE EXTENSION"	QZZQYFDCQA49	NULL	104662833	"AMERICAN TESTING SERVICES, LTD."	AMERICAN TESTING SERVICES	541712
32302086	PHASE II SBIR AWARD	QZZQYFDCQA49	NULL	104662833	"AMERICAN TESTING SERVICES, LTD."	AMERICAN TESTING SERVICES	541712
25707461	OTHER AIRCRAFT PART AND AUXILIARY EQUIPMENT MANUFACTURING	QZZQYFDCQA49	NULL	104662833	"AMERICAN TESTING SERVICES, LTD."	AMERICAN TESTING SERVICES	336413
34319454	SBIR SET-ASIDE R&D CONTRACT FOR MULITIPLE ATTRIBUTE NON-DESTRUCTIVE INSPECTION TEST KIT.	QZZQYFDCQA49	NULL	104662833	"AMERICAN TESTING SERVICES, LTD."	AMERICAN TESTING SERVICES	541712
40037963	"IGF::OT::IGF PHASE II SBIR TOPIC AF103-239, MULTIPURPOSE NON-DESTRUCTIVE INSPECTION TEST KIT - EXTERNAL EXTENSION CORRELATION STUDY REPORT"	QZZQYFDCQA49	NULL	104662833	"AMERICAN TESTING SERVICES, LTD."	AMERICAN TESTING SERVICES	541712
36484207	"SBIR PHASE II TOPIC AF103-239, MULTIPURPOSE NON-DESTRUCTIVE INSPECTION TEST KIT"	QZZQYFDCQA49	NULL	104662833	"AMERICAN TESTING SERVICES, LTD."	AMERICAN TESTING SERVICES	541712
39358970	"IGF::OT::IGF  SBIR PHASE I AF TOPIC 131-191, IMAGE QUALITY INDICATOR(S) AND SOFTWARE FOR COMPUTED RADIOGRAPHY (CR)"	QZZQYFDCQA49	NULL	104662833	"AMERICAN TESTING SERVICES, LTD."	AMERICAN TESTING SERVICES	541712
77095368	SMALL BUSINESS INNOVATIVE RESEARCH (SBIR) TOPIC AF103-239	QZZQYFDCQA49	NULL	104662833	"AMERICAN TESTING SERVICES, LTD."	AMERICAN TESTING SERVICES	541712
10092429		NULL	NULL	105955400	"MICROVECTION, INC"	MICROVECTION	541710
25962177		NULL	NULL	106203532	CRYOMAGNETICS INC	CRYOMAGNETICS	541710
29087269		NULL	NULL	106372555	"PROCESS METRIX, LLC"	PROCESS METRIX	541710
3560770		NULL	NULL	106372555	"PROCESS METRIX, LLC"	PROCESS METRIX	541710
33176461		NULL	NULL	106372555	"PROCESS METRIX, LLC"	PROCESS METRIX	541710
9370762		ZKMCL2QBEN46	NULL	106823607	"NEXTGEN AERONAUTICS, INC"	NEXTGEN AERONAUTICS	541710
5278482	EXTENSION OF DELIVERY DATE	ZKMCL2QBEN46	NULL	106823607	"NEXTGEN AERONAUTICS, INC"	NEXTGEN AERONAUTICS	541710
15766461	SBIR I	ZKMCL2QBEN46	NULL	106823607	"NEXTGEN AERONAUTICS, INC."	NEXTGEN AERONAUTICS	541712
1989587	COMPLETION FUNDING AND ADMIN CHANGE	ZKMCL2QBEN46	NULL	106823607	"NEXTGEN AERONAUTICS, INC."	NEXTGEN AERONAUTICS	541712
17118682		NULL	NULL	108235771	"M.L. ENERGIA, INC."	ML ENERGIA	
13113906	SBIR I	YMHEYEX1P9U8	NULL	111046152	TIAX LIMITED LIABILITY COMPANY	TIAX LIMITED LIABILITY COMPANY	541710
1408114	SBIR PHASE II	YMHEYEX1P9U8	NULL	111046152	TIAX LIMITED LIABILITY COMPANY	TIAX LIMITED LIABILITY COMPANY	541712
16951224	SBIR PHASE II	YMHEYEX1P9U8	NULL	111046152	TIAX LIMITED LIABILITY COMPANY	TIAX LIMITED LIABILITY COMPANY	541712
27252241	REAL TIME COATING EVALUATION SYSTEM	CKDFRHKKRNY3	NULL	111487588	METIS DESIGN CORPORATION	METIS DESIGN	336413
13601094		NULL	NULL	112217067	PROTONEX TECHNOLOGY CORPORATIO	PROTONEX TECHNOLOGY	541710
21487871	ADVANCED SYSTEM-LEVEL INTEGRATION FOR HIGH EFFICIENCY PRIMARY AND SECONDARY (WASTE HEAT) THERMOELECTRIC GENERATION	FCMBE6J2BMP3	NULL	831533596	"AEGIS TECHNOLOGY, INC."	AEGIS TECHNOLOGY	541712
38052888	IGF::OT::IGF SBIR PHASE I TOPIC AF141-213 METHOD FOR EVALUATING CANDIDATES FOR ADDITIVE MANUFACTURING (AM) PROCESSES	PKMKULB388Z4	NULL	114133213	"KEYSTONE SYNERGISTIC ENTERPRISES, INC."	KEYSTONE SYNERGISTIC ENTERPRISES	541712
70616052	RESEARCH AND DEVELOPMENT IGF::OT::IGF	MHCHJNK9XN76	NULL	114746279	CONTINENTAL CONTROLS AND DESIGN INC	CONTINENTAL CONTROLS & DESIGN	541712
93230375	IGF::OT::IGF	MHCHJNK9XN76	NULL	114746279	CONTINENTAL CONTROLS AND DESIGN INC	CONTINENTAL CONTROLS & DESIGN	541712
19040840		NULL	NULL	114926376	"ARCOMAC SURFACE ENGINEERING, L"	"ARCOMAC SURFACE ENGINEERING, L"	332812
17462815		NULL	NULL	114926376	"ARCOMAC SURFACE ENGINEERING, L"	"ARCOMAC SURFACE ENGINEERING, L"	332812
28668779	NANOCOMPOSITE TRIBILOGICAL CORROSION	NULL	NULL	114926376	"ARCOMAC SURFACE ENGINEERING, L"	"ARCOMAC SURFACE ENGINEERING, L"	541712
35110060	IGF::OT::IGF SELF-REFERENCE FIBER OPTIC OXYGEN SENSOR SYSTEM FOR REAL-TIME MONITORING OF ULLAGE INERTING OPERATIONS IN TACTICAL AIRCR	K51ES74N9J65	NULL	117943451	REDONDO OPTICS	REDONDO OPTICS	541712
15272242		NULL	NULL	118276083	"LOCUST, U S A , INC"	"LOCUST, USA"	333618
41623279	"LOCUST USA - SBIR PHASE III $40,275.29 DEOBLIGATION."	NULL	NULL	118276083	LOCUST USA INC	LOCUST USA	541712
12503422		NULL	NULL	118276083	"LOCUST, U S A , INC"	"LOCUST, USA"	333618
70146001	LOCUST USA - SBIR PHASE III	NULL	NULL	118276083	LOCUST USA INC	LOCUST USA	541712
3317872		NULL	NULL	118276083	"LOCUST, U S A , INC"	"LOCUST, USA"	541330
11972161	SUAVE V	NULL	NULL	118276083	LOCUST USA INC	LOCUST USA	541710
60914533	LOCUST USA - SBIR PHASE III	NULL	NULL	118276083	LOCUST USA INC	LOCUST USA	541712
4667793	LOCUST USA - SBIR PHASE III	NULL	NULL	118276083	LOCUST USA INC	LOCUST USA	541712
64282694	LOCUST USA - SBIR PHASE III	NULL	NULL	118276083	LOCUST USA INC	LOCUST USA	541712
918959	PERIOD OF PERFORMANCE EXTENSION MODIFICATION TO PHASE III SMALL BUSINESS INNOVATION RESEARCH (SBIR) PROGRAM	NULL	NULL	118276083	LOCUST USA INC	LOCUST USA	541712
23160326	LOCUST USA - SBIR PHASE III	NULL	NULL	118276083	LOCUST USA INC	LOCUST USA	541712
19599975	PERIOD OF PERFORMANCE EXTENSION MODIFICATION TO PHASE III SMALL BUSINESS INNOVATION RESEARCH (SBIR) PROGRAM	NULL	NULL	118276083	LOCUST USA INC	LOCUST USA	541712
31691740	CHANGE PROGRAM MANAGER	GZ2MY2S55JW9	NULL	119289051	STARFIRE INDUSTRIES LLC	STARFIRE INDUSTRIES	541690
